season,week,team,totalDvoa,offDvoa,offRank,defDvoa,defRank,stDvoa,stRank,
2013,6,OAK,-21.30%,-14.20%,25,5.30%,20,-1.90%,26,
2013,6,HOU,-26.60%,-17.90%,27,-2.10%,15,-10.80%,31,
2013,6,WAS,-26.90%,0.50%,14,9.80%,26,-17.60%,32,
2013,6,NYG,-37.00%,-18.30%,28,9.30%,24,-9.40%,30,
2013,6,JAC,-66.00%,-51.30%,32,13.70%,29,-1.00%,23,
2013,7,DEN,40.90%,41.90%,1,7.90%,26,6.80%,3,
2013,7,SEA,34.40%,8.30%,12,-22.30%,1,3.80%,10,
2013,7,IND,26.20%,17.00%,5,-4.60%,11,4.60%,8,
2013,7,KC,23.20%,-3.30%,18,-19.30%,2,7.30%,2,
2013,7,GB,22.50%,26.20%,2,1.60%,18,-2.10%,26,
2013,7,CAR,20.40%,6.30%,14,-14.30%,3,-0.20%,20,
2013,7,NO,19.00%,15.50%,6,-1.90%,16,1.70%,14,
2013,7,CHI,17.70%,14.50%,7,1.00%,17,4.20%,9,
2013,7,DAL,16.20%,7.10%,13,-2.80%,14,6.30%,4,
2013,7,SF,16.10%,10.10%,9,-4.50%,12,1.50%,15,
2013,7,CIN,13.20%,2.60%,15,-7.60%,7,3.00%,12,
2013,7,NE,9.70%,-4.70%,19,-7.10%,8,7.30%,1,
2013,7,SD,3.20%,25.80%,3,21.60%,32,-1.00%,24,
2013,7,DET,2.60%,9.80%,10,6.30%,24,-0.90%,23,
2013,7,ATL,0.10%,17.30%,4,16.20%,30,-0.90%,22,
2013,7,NYJ,-0.60%,-18.40%,30,-12.80%,4,5.10%,7,
2013,7,BUF,-1.00%,-7.40%,21,-9.40%,6,-3.00%,27,
2013,7,PIT,-3.70%,-0.30%,16,4.50%,22,1.20%,16,
2013,7,ARI,-4.20%,-15.10%,23,-10.00%,5,0.90%,19,
2013,7,PHI,-4.60%,14.20%,8,12.10%,29,-6.70%,28,
2013,7,TEN,-7.70%,-2.20%,17,-2.40%,15,-7.90%,29,
2013,7,MIA,-8.80%,-6.00%,20,4.00%,20,1.10%,17,
2013,7,BAL,-9.10%,-15.50%,25,-4.60%,10,1.70%,13,
2013,7,TB,-12.90%,-19.60%,31,-5.70%,9,1.10%,18,
2013,7,CLE,-14.80%,-16.50%,27,3.60%,19,5.40%,6,
2013,7,STL,-17.20%,-11.80%,22,8.70%,27,3.40%,11,
2013,7,MIN,-17.60%,-16.00%,26,7.00%,25,5.40%,5,
2013,7,OAK,-21.50%,-15.20%,24,4.20%,21,-2.10%,25,
2013,7,WAS,-21.60%,8.80%,11,12.00%,28,-18.30%,32,
2013,7,HOU,-23.70%,-17.20%,28,-3.10%,13,-9.70%,30,
2013,7,NYG,-34.90%,-18.20%,29,5.20%,23,-11.40%,31,
2013,7,JAC,-63.40%,-44.90%,32,17.90%,31,-0.60%,21,
2013,8,DEN,42.90%,37.70%,1,0.50%,18,5.60%,5,
2013,8,SEA,32.40%,4.40%,14,-23.20%,1,4.90%,8,
2013,8,IND,26.10%,17.10%,5,-4.40%,9,4.60%,9,
2013,8,CAR,23.50%,12.80%,9,-9.90%,5,0.80%,14,
2013,8,CIN,22.40%,7.50%,11,-11.00%,4,3.80%,11,
2013,8,CHI,20.90%,17.00%,7,0.30%,17,4.20%,10,
2013,8,NO,20.50%,17.80%,4,-2.90%,12,-0.10%,19,
2013,8,SF,20.00%,17.10%,6,-2.10%,14,0.80%,15,
2013,8,GB,19.60%,28.60%,2,6.10%,26,-2.80%,25,
2013,8,KC,17.60%,-1.60%,16,-12.70%,3,6.50%,3,
2013,8,DAL,11.90%,6.70%,12,2.10%,21,7.30%,2,
2013,8,DET,7.70%,13.30%,8,3.80%,25,-1.80%,24,
2013,8,NE,7.20%,-6.40%,20,-6.20%,6,7.40%,1,
2013,8,ARI,2.70%,-14.60%,26,-17.20%,2,0.10%,18,
2013,8,SD,1.30%,25.00%,3,22.80%,32,-1.00%,23,
2013,8,PIT,-4.10%,-2.70%,17,0.80%,19,-0.60%,20,
2013,8,BUF,-7.00%,-9.30%,21,-6.00%,7,-3.70%,27,
2013,8,ATL,-7.70%,8.60%,10,15.60%,30,-0.70%,22,
2013,8,BAL,-8.60%,-14.50%,25,-4.20%,10,1.70%,13,
2013,8,TEN,-9.60%,-3.10%,18,-1.30%,15,-7.90%,29,
2013,8,CLE,-9.80%,-11.40%,23,3.50%,23,5.10%,6,
2013,8,MIA,-10.00%,-6.00%,19,3.30%,22,-0.70%,21,
2013,8,NYJ,-11.20%,-22.10%,31,-5.90%,8,5.00%,7,
2013,8,PHI,-12.40%,6.30%,13,13.50%,29,-5.20%,28,
2013,8,MIN,-13.60%,-10.40%,22,8.90%,28,5.70%,4,
2013,8,STL,-14.80%,-13.60%,24,3.70%,24,2.50%,12,
2013,8,TB,-17.30%,-18.00%,30,-0.30%,16,0.50%,16,
2013,8,OAK,-22.10%,-16.80%,28,1.80%,20,-3.40%,26,
2013,8,HOU,-23.70%,-17.10%,29,-3.10%,11,-9.70%,30,
2013,8,WAS,-24.20%,-0.40%,15,8.00%,27,-15.80%,32,
2013,8,NYG,-25.30%,-16.50%,27,-2.40%,13,-11.20%,31,
2013,8,JAC,-62.20%,-40.50%,32,22.10%,31,0.30%,17,
2013,9,DEN,41.10%,35.50%,1,-0.20%,16,5.50%,6,
2013,9,SEA,30.00%,6.40%,13,-17.50%,2,6.00%,5,
2013,9,CAR,26.00%,10.70%,10,-13.60%,3,1.70%,14,
2013,9,CHI,24.20%,16.50%,5,-4.80%,10,2.90%,11,
2013,9,IND,20.20%,17.00%,4,1.70%,20,4.90%,7,
2013,9,SF,17.30%,14.10%,8,-2.60%,14,0.70%,15,
2013,9,NO,17.10%,14.80%,7,-2.70%,13,-0.40%,19,
2013,9,CIN,16.00%,1.70%,15,-10.10%,6,4.10%,10,
2013,9,KC,14.70%,-3.60%,18,-12.00%,4,6.30%,3,
2013,9,GB,14.40%,23.50%,2,7.10%,26,-2.10%,25,
2013,9,NE,12.90%,1.90%,14,-4.60%,11,6.30%,2,
2013,9,DAL,12.80%,6.90%,12,0.90%,18,6.80%,1,
2013,9,DET,6.30%,13.30%,9,5.10%,24,-1.90%,24,
2013,9,ARI,2.50%,-16.50%,29,-19.10%,1,0.00%,18,
2013,9,SD,-1.50%,21.40%,3,22.20%,32,-0.80%,21,
2013,9,PHI,-1.60%,14.80%,6,13.40%,30,-3.00%,26,
2013,9,MIA,-2.10%,-3.90%,19,-3.00%,12,-1.20%,22,
2013,9,ATL,-4.50%,6.90%,11,10.90%,29,-0.60%,20,
2013,9,NYJ,-5.10%,-22.30%,31,-11.00%,5,6.30%,4,
2013,9,BUF,-5.50%,-8.60%,21,-6.40%,7,-3.40%,27,
2013,9,BAL,-8.10%,-16.10%,27,-5.60%,8,2.30%,12,
2013,9,CLE,-9.80%,-10.70%,24,3.50%,21,4.40%,9,
2013,9,TB,-10.30%,-8.80%,22,0.30%,17,-1.30%,23,
2013,9,PIT,-10.90%,-0.40%,17,10.60%,28,0.00%,17,
2013,9,MIN,-11.70%,-9.90%,23,6.10%,25,4.40%,8,
2013,9,STL,-13.20%,-10.90%,25,4.40%,22,2.10%,13,
2013,9,TEN,-14.00%,-4.50%,20,1.40%,19,-8.10%,29,
2013,9,WAS,-18.40%,0.60%,16,4.70%,23,-14.30%,32,
2013,9,HOU,-22.60%,-11.90%,26,-2.10%,15,-12.80%,31,
2013,9,NYG,-22.60%,-16.10%,28,-4.90%,9,-11.40%,30,
2013,9,OAK,-36.10%,-22.20%,30,10.10%,27,-3.80%,28,
2013,9,JAC,-66.30%,-45.10%,32,21.40%,31,0.20%,16,
2013,10,DEN,36.90%,35.40%,1,3.00%,20,4.50%,8,
2013,10,SEA,33.60%,10.10%,8,-16.80%,3,6.80%,2,
2013,10,CAR,28.70%,7.60%,10,-19.80%,1,1.30%,15,
2013,10,NO,23.20%,21.70%,2,-3.70%,12,-2.20%,23,
2013,10,CHI,20.50%,14.00%,6,-3.10%,13,3.40%,10,
2013,10,SF,15.00%,8.80%,9,-5.00%,11,1.20%,16,
2013,10,NE,13.70%,2.20%,14,-5.30%,10,6.20%,5,
2013,10,KC,13.00%,-3.40%,18,-10.20%,7,6.20%,4,
2013,10,CIN,12.20%,-2.60%,17,-11.80%,4,3.00%,11,
2013,10,DET,8.50%,13.60%,7,2.60%,19,-2.50%,24,
2013,10,DAL,6.60%,6.50%,12,7.20%,23,7.20%,1,
2013,10,ARI,6.20%,-13.00%,27,-19.50%,2,-0.40%,20,
2013,10,GB,5.50%,19.70%,4,11.10%,29,-3.10%,26,
2013,10,IND,3.60%,6.10%,13,3.00%,21,0.50%,18,
2013,10,PHI,3.60%,16.70%,5,10.30%,28,-2.80%,25,
2013,10,STL,-2.90%,-10.20%,26,-1.70%,15,5.60%,6,
2013,10,SD,-3.40%,20.30%,3,22.90%,32,-0.80%,21,
2013,10,MIA,-3.80%,-3.60%,19,-1.60%,16,-1.90%,22,
2013,10,NYJ,-4.30%,-21.70%,30,-11.20%,5,6.30%,3,
2013,10,TB,-5.00%,-7.50%,22,-1.90%,14,0.60%,17,
2013,10,PIT,-6.40%,0.80%,16,9.10%,27,1.90%,13,
2013,10,ATL,-6.90%,6.90%,11,13.40%,30,-0.30%,19,
2013,10,BAL,-7.50%,-20.10%,29,-10.40%,6,2.20%,12,
2013,10,MIN,-8.40%,-5.50%,21,8.40%,25,5.50%,7,
2013,10,BUF,-8.90%,-9.70%,25,-5.90%,9,-5.20%,28,
2013,10,CLE,-10.10%,-9.40%,24,5.20%,22,4.50%,9,
2013,10,TEN,-11.30%,-5.30%,20,-1.10%,17,-7.10%,29,
2013,10,NYG,-19.90%,-14.70%,28,-6.20%,8,-11.50%,30,
2013,10,HOU,-21.10%,-8.80%,23,0.40%,18,-11.80%,31,
2013,10,WAS,-21.40%,0.90%,15,8.10%,24,-14.20%,32,
2013,10,OAK,-35.90%,-23.30%,31,9.10%,26,-3.60%,27,
2013,10,JAC,-62.30%,-44.50%,32,19.40%,31,1.60%,14,
2013,11,DEN,36.80%,35.10%,1,1.80%,17,3.50%,9,
2013,11,SEA,36.20%,11.20%,7,-17.30%,2,7.70%,1,
2013,11,CAR,26.20%,10.40%,8,-14.50%,4,1.20%,15,
2013,11,NO,25.40%,20.10%,3,-6.80%,10,-1.60%,22,
2013,11,CHI,18.30%,11.60%,6,-3.30%,13,3.50%,10,
2013,11,NE,17.30%,8.70%,11,-2.10%,14,6.50%,3,
2013,11,CIN,14.90%,-4.80%,21,-15.40%,3,4.30%,8,
2013,11,SF,11.60%,3.70%,14,-6.00%,11,1.90%,13,
2013,11,KC,11.30%,-3.20%,18,-9.10%,6,5.40%,6,
2013,11,PHI,9.50%,19.30%,5,8.40%,26,-1.30%,21,
2013,11,DAL,7.00%,6.70%,12,7.00%,25,7.20%,2,
2013,11,GB,5.50%,19.40%,4,12.10%,29,-1.80%,25,
2013,11,IND,4.40%,9.90%,10,6.60%,24,1.00%,16,
2013,11,ARI,4.10%,-11.70%,25,-17.60%,1,-1.80%,24,
2013,11,DET,3.20%,10.30%,9,5.40%,22,-1.70%,23,
2013,11,SD,-0.70%,21.00%,2,22.00%,32,0.20%,18,
2013,11,TB,-0.70%,-4.10%,19,-3.40%,12,0.00%,19,
2013,11,PIT,-2.00%,2.40%,15,6.30%,23,1.90%,14,
2013,11,BUF,-3.00%,-7.40%,22,-8.90%,7,-4.60%,27,
2013,11,STL,-4.60%,-11.00%,24,-0.90%,16,5.60%,5,
2013,11,MIA,-5.20%,-4.20%,20,-0.90%,15,-1.80%,26,
2013,11,BAL,-8.00%,-18.80%,29,-8.80%,8,2.00%,12,
2013,11,TEN,-9.10%,-0.10%,17,2.10%,18,-6.80%,29,
2013,11,NYJ,-10.30%,-25.90%,31,-10.00%,5,5.60%,4,
2013,11,ATL,-12.00%,4.10%,13,14.90%,30,-1.20%,20,
2013,11,MIN,-14.30%,-9.30%,23,9.80%,28,4.80%,7,
2013,11,NYG,-15.50%,-13.70%,27,-8.10%,9,-9.90%,31,
2013,11,CLE,-15.70%,-14.50%,28,2.20%,19,1.00%,17,
2013,11,WAS,-21.40%,0.20%,16,8.80%,27,-12.80%,32,
2013,11,HOU,-23.90%,-12.80%,26,2.80%,20,-8.30%,30,
2013,11,OAK,-32.40%,-20.90%,30,4.80%,21,-6.60%,28,
2013,11,JAC,-57.10%,-41.50%,32,19.00%,31,3.40%,11,
2013,12,SEA,37.90%,12.20%,6,-18.20%,1,7.40%,1,
2013,12,DEN,32.90%,30.90%,1,0.30%,16,2.30%,11,
2013,12,CAR,26.90%,10.90%,7,-15.20%,3,0.80%,17,
2013,12,NO,24.20%,20.00%,3,-5.60%,12,-1.40%,19,
2013,12,NE,20.10%,9.50%,9,-4.20%,13,6.40%,2,
2013,12,SF,16.60%,4.10%,15,-9.70%,6,2.70%,10,
2013,12,CIN,13.50%,-5.20%,21,-14.70%,4,4.00%,8,
2013,12,CHI,11.70%,10.80%,8,1.20%,17,2.10%,14,
2013,12,KC,9.30%,-1.50%,17,-5.60%,11,5.20%,6,
2013,12,PHI,8.90%,18.90%,4,8.60%,27,-1.50%,21,
2013,12,ARI,6.80%,-9.00%,25,-18.10%,2,-2.30%,25,
2013,12,DAL,4.00%,6.30%,12,8.40%,25,6.10%,3,
2013,12,GB,2.70%,18.20%,5,13.60%,29,-1.90%,23,
2013,12,STL,2.10%,-5.40%,22,-1.50%,15,6.10%,4,
2013,12,PIT,1.70%,4.20%,14,4.60%,22,2.20%,13,
2013,12,TB,1.40%,-4.50%,20,-7.40%,10,-1.40%,20,
2013,12,IND,0.10%,7.70%,10,8.50%,26,0.80%,16,
2013,12,DET,-0.90%,5.20%,13,3.60%,20,-2.50%,26,
2013,12,SD,-1.30%,23.80%,2,25.10%,32,0.00%,18,
2013,12,BUF,-3.40%,-7.60%,23,-9.00%,7,-4.80%,27,
2013,12,MIA,-4.00%,-3.70%,18,-1.90%,14,-2.20%,24,
2013,12,TEN,-7.60%,1.70%,16,2.40%,18,-6.90%,29,
2013,12,BAL,-7.90%,-20.00%,30,-8.70%,8,3.40%,9,
2013,12,ATL,-8.60%,7.50%,11,14.50%,31,-1.50%,22,
2013,12,NYJ,-10.70%,-25.80%,31,-10.30%,5,4.80%,7,
2013,12,NYG,-12.70%,-12.80%,26,-8.10%,9,-7.90%,31,
2013,12,MIN,-12.80%,-7.90%,24,10.50%,28,5.70%,5,
2013,12,CLE,-20.60%,-18.00%,28,3.60%,21,1.00%,15,
2013,12,WAS,-24.20%,-4.00%,19,8.00%,24,-12.10%,32,
2013,12,HOU,-26.20%,-16.00%,27,2.60%,19,-7.60%,30,
2013,12,OAK,-31.50%,-19.00%,29,6.20%,23,-6.30%,28,
2013,12,JAC,-51.40%,-39.90%,32,13.80%,30,2.20%,12,
2013,13,SEA,40.70%,13.30%,5,-20.70%,1,6.80%,2,
2013,13,DEN,32.10%,32.60%,1,0.70%,18,0.10%,17,
2013,13,CAR,30.20%,11.40%,8,-18.00%,2,0.80%,14,
2013,13,NO,20.10%,16.50%,4,-4.90%,11,-1.30%,21,
2013,13,NE,19.10%,11.80%,6,-1.20%,16,6.10%,4,
2013,13,SF,16.70%,5.10%,14,-8.90%,6,2.70%,10,
2013,13,CIN,14.80%,-5.10%,21,-15.50%,4,4.40%,7,
2013,13,KC,10.90%,-0.30%,16,-4.10%,12,7.00%,1,
2013,13,PHI,10.50%,18.20%,3,7.60%,25,-0.10%,19,
2013,13,CHI,10.50%,11.00%,9,1.60%,19,1.10%,12,
2013,13,ARI,7.60%,-7.20%,24,-17.20%,3,-2.50%,24,
2013,13,STL,4.40%,-4.30%,20,-2.40%,13,6.30%,3,
2013,13,DET,3.50%,5.40%,13,-1.70%,15,-3.60%,26,
2013,13,DAL,2.40%,7.90%,10,9.40%,27,3.90%,9,
2013,13,IND,1.00%,3.80%,15,3.70%,20,0.90%,13,
2013,13,PIT,0.50%,5.70%,12,5.40%,23,0.30%,15,
2013,13,MIA,-1.10%,-0.70%,17,-2.20%,14,-2.50%,25,
2013,13,SD,-1.40%,22.00%,2,23.60%,32,0.20%,16,
2013,13,TB,-1.90%,-6.60%,22,-6.30%,10,-1.60%,22,
2013,13,BUF,-4.60%,-8.20%,25,-9.00%,5,-5.40%,28,
2013,13,GB,-5.60%,11.70%,7,15.30%,30,-1.90%,23,
2013,13,TEN,-7.70%,-2.30%,18,-0.90%,17,-6.20%,29,
2013,13,BAL,-8.60%,-20.70%,30,-7.50%,8,4.70%,5,
2013,13,ATL,-10.30%,6.00%,11,15.50%,31,-0.80%,20,
2013,13,NYG,-12.50%,-12.90%,27,-7.90%,7,-7.50%,31,
2013,13,MIN,-13.40%,-7.10%,23,10.70%,28,4.50%,6,
2013,13,NYJ,-15.60%,-27.20%,31,-7.40%,9,4.20%,8,
2013,13,WAS,-22.30%,-3.00%,19,8.10%,26,-11.20%,32,
2013,13,CLE,-22.80%,-17.70%,28,5.10%,22,0.00%,18,
2013,13,HOU,-23.10%,-12.30%,26,4.10%,21,-6.70%,30,
2013,13,OAK,-30.30%,-18.40%,29,6.80%,24,-5.00%,27,
2013,13,JAC,-47.70%,-36.10%,32,14.00%,29,2.40%,11,
2013,14,SEA,39.10%,13.10%,6,-20.20%,1,5.80%,5,
2013,14,DEN,32.80%,32.30%,1,-0.80%,16,-0.40%,18,
2013,14,CAR,25.50%,9.20%,9,-15.20%,3,1.10%,12,
2013,14,NO,23.30%,17.80%,4,-6.70%,11,-1.30%,23,
2013,14,KC,18.30%,1.70%,16,-6.80%,9,9.70%,1,
2013,14,NE,17.70%,13.10%,7,1.90%,18,6.50%,3,
2013,14,CIN,17.00%,-0.60%,17,-12.20%,4,5.50%,6,
2013,14,SF,15.90%,4.40%,14,-8.60%,7,2.90%,10,
2013,14,CHI,11.90%,15.60%,5,4.30%,19,0.60%,14,
2013,14,ARI,10.80%,-4.80%,20,-19.10%,2,-3.60%,25,
2013,14,PHI,10.50%,19.90%,3,5.60%,22,-3.80%,26,
2013,14,DET,3.50%,1.70%,15,-1.30%,14,0.40%,16,
2013,14,TB,1.00%,-9.80%,24,-11.40%,6,-0.60%,19,
2013,14,SD,0.80%,22.20%,2,21.90%,32,0.50%,15,
2013,14,DAL,0.60%,9.60%,8,13.10%,30,4.10%,8,
2013,14,PIT,0.50%,5.90%,12,5.30%,20,-0.10%,17,
2013,14,IND,0.00%,7.70%,11,7.10%,25,-0.60%,20,
2013,14,STL,-1.20%,-8.30%,23,-1.00%,15,6.10%,4,
2013,14,MIA,-1.40%,-0.80%,18,-1.80%,13,-2.40%,24,
2013,14,GB,-6.60%,7.90%,10,13.40%,31,-1.10%,21,
2013,14,BAL,-6.60%,-21.60%,30,-8.50%,8,6.50%,2,
2013,14,BUF,-6.90%,-13.30%,25,-11.80%,5,-5.40%,28,
2013,14,TEN,-8.40%,-4.00%,19,0.10%,17,-4.40%,27,
